PLAZA MARCELA -SM,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 5, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
103848,,DOVE BAR SOAP GLOWING LOTUS MP 16x3/100G,PCS,56,108.67859,"6,086.00"
103849,,DOVE BAR SOAP RELAXING LAVENDER 48x113G,PCS,72,44.63876,"3,213.99"
103850,,DOVE BAR SOAP RELAXING LAVENDER MP 16x3/113G,PACK,10,122.65346,"1,226.53"
103851,,DOVE BW RELAXING LAVENDER 24x200ML,PCS,28,79.41071,"2,223.50"
103852,,DOVE BW RELAXING LAVENDER 12x400ML,PCS,14,150.56292,"2,107.88"
103853,,DOVE SHP THICKENING RITUAL 24x150ML,PCS,43,99.10125,"4,261.35"
103855,,DOVE COND HAIR BOOST RITUAL 24x150ML,PCS,30,120.53571,"3,616.07"
103856,,DOVE COND HAIR THICKENING RITUAL 24x150ML,PCS,58,95.65179,"5,547.80"
103857,,PONDS FLAWLESS RAD NIGHT CREAM 12x50G,PCS,41,343.91583,"14,100.55"
103858,,PONDS FLR DERMA+SERUM 12x30ML,PCS,57,447.29083,"25,495.58"
103859,,TRESEMME TRT DETOX n NOURISH 12x180ML,PCS,10,36.60714,366.0714
103860,,ENFAMIL A+ ONE 2.4KG,BOX,5,"2,304.63","11,523.15"
103861,,ENFAMIL A+ TWO 2.4KG,BOX,6,"2,178.00","13,067.99"
103862,,DEL MONTE SWTND PINEAPPLE JUICE 4x6/240ML,PACK,26,109.54688,"2,848.22"
103863,,DEL MONTE FOUR SEASONS JUICE 4x6/240ML,PACK,55,109.54688,"6,025.08"
103870,,DEVONDALE FULL CREAM MILK 5x2/1L P150,PACK,22,115.69643,"2,545.32"
103871,,QUAKER INST OATS 24x400G wf COFFEE,PACK,1,40.89286,40.89286
103875,,PALMOLIVE NAT SHP INTNSV MOIST 36x11+1/15ML,PACK,63,40.38765,"2,544.42"
103876,,PALMOLIVE NAT SHP HLTHY SMTH TRI 36x11+1/15ML,PACK,192,40.38765,"7,754.43"
103877,,PALMOLIVE NAT SHP SILKY STRGHT TR 36x11+1/15ML,PACK,254,40.38765,"10,258.46"
103880,,SYMPLY G WHITENING LOTION 288x10ML,PCS,280,6.11097,"1,711.07"
103881,,SYMPLY G MOISTURIZING LOTION 288x10ML,PCS,299,7.29464,"2,181.10"
103882,,SYMPLY G KERATIN SHP W/ARGAN OIL 30x12+2/22ML,PACK,44,54.999,"2,419.96"
103883,,SYMPLY G KERATIN COND W/ARGN OIL 30x12+2/22ML,PACK,28,44.64286,"1,250.00"
103900,,NOBRELLI ICE CREAM SANDWICH VANILLA 28x80ML,PCS,7,14.60714,102.24998
103901,,NOBRELLI ICE CREAM SANDWICH CHOCO 28x80ML,PCS,-3,14.60714,-43.82142
103902,,NESTLE DS DOUBLE CHOCOLATE VANILLA 14x100ML,PCS,16,12.17538,194.80608
103903,,NESTLE DRUMSTICK UBE CHEESECAKE 14x100ML,PCS,21,12.17538,255.68298
103904,,NESTLE DS MIDNIGHT ALMOND FUDGE 14x100ML,PCS,18,21.30676,383.52168
103906,,NOBRELLI 3n1 CHOCO KESO UBE 1.5L,PCS,16,76.09821,"1,217.57"
103907,,NOBRELLI 3n1 CHOCO MANGGA UBE 1.5L,PCS,9,76.09821,684.88389
103908,,NOBRELLI 3n1 CHOCO PANDAN UBE 1.5L,PCS,14,76.09821,"1,065.37"
103910,,SAN MIG COFFEE 3N1 SF WHITE SUP 30x10x9G,PCS,340,5.3083,"1,804.82"
103914,,MAGNOLIA STRAWBERRY PARTY CUP 24x70ML,PCS,8,12.1875,97.5
103920,,JOLY YOGURT ICE CANDY 20x12s,PACK,161,8.57143,"1,380.00"
103934,,ANLENE GOLD CHOCOLATE SUP 6x2/600G,PACK,63,414.76042,"26,129.91"
103935,,MOLINERA APPLE CIDER VINEGAR 12x250ML,PCS,10,70.53571,705.3571
103937,,CAPRI PIZZA SAUCE 24x400G,CAN,18,37.062,667.116
103939,,NATURES TD BANANA CHIPS ALL NATURALS 30x100G,PACK,1,28.125,28.125
103942,,BIRCH TREE FORTIFIED CHOCO 160x29G,PACK,"5,873.00",5.92857,"34,818.49"
103943,,BIRCH TREE FORTIFIED CHOCO 72x145G,PACK,341,28.46937,"9,708.06"
103944,,BIRCH TREE FORTIFIED CHOCO 24x290G,PACK,175,57.53199,"10,068.10"
103946,,JOY DWL ANTIBAC JUMBO 13x7+1/38ML,PACK,2,64.89962,129.79924
103948,,JOY DWL KALAMANSI JUMBO 13x7+1/42ML,PACK,1,37.05357,37.05357
103949,,JOY DWL LEMON JUMBO 13x7+1/42ML,PACK,1,64.89923,64.89923
103951,,JOY DWL KALAMANSI 40x175ML at P38,PACK,23,29.64096,681.74208
103952,,JOY DWL LEMON 40x175ML at P38,PACK,39,29.64096,"1,156.00"
103954,,JOY DWL KALAMANSI REFILL 24x375ML at P69,PACK,1,53.94025,53.94025
103957,,SAFEGUARD SOAP PINK 30x180G wf BW 50ML,PACK,1,49.10714,49.10714
103960,,9106 HOOK,PCS,1,31.25,31.25
103962,,DOVE BAR SOAP WHITE BEAUTY 100G,PCS,208,36.04799,"7,497.98"
103964,,DEAR BODY SPRAY VELVET ROSE 30ML,PCS,9,13.57143,122.14287
103965,,DEAR BODY SPRAY FIELD OF FLOWERS 30ML,PCS,5,24.95536,124.7768
103966,,DEAR BODY SPRAY LA VANILLA 30ML,PCS,5,39.52679,197.63395
103967,,DEAR BODY SPRAY BRIGHT MORNING 30ML,PCS,8,57.88393,463.07144
103968,,7571 SPORT BOTTLE,PCS,1,42.857,42.857
103969,,CLOSE UP TP GREEN MENTHOL 120/25ML,PCS,47,19.5625,919.4375
103970,,CLOSE UP TP GREEN MENTHOL 96/50ML,PCS,156,36.00688,"5,617.07"
103971,,CLOSE UP TP GREEN MENTHOL 48x95ML,PCS,77,59.47321,"4,579.44"
103972,,CLOSE UP TP GREEN MENTHOL 36x145ML,PCS,141,82.20536,"11,590.96"
103973,,CLOSE UP TP RED HOT 120/25ML,PCS,77,21.79754,"1,678.41"
103974,,CLOSE UP TP RED HOT 96/50ML,PCS,193,36.00688,"6,949.33"
103975,,CLOSE UP TP RED HOT 48x95mL,PCS,76,59.47712,"4,520.26"
103976,,CLOSE UP TP RED HOT 36x145ML,PCS,101,82.20759,"8,302.97"
103977,,DEAR BODY SPRAY ROCKING FANTASY 30ML,PCS,10,4.91071,49.1071
103978,,DEAR BODY SPARY ROMANTIC BEACH 30ML,PCS,11,14.89286,163.82146
103979,,DEAR BODY SPRAY MIDNIGHT ROCK 30ML,PCS,11,27.50893,302.59823
103980,,DEAR BODY SPRAY ALWAYS YOURS 30ML,PCS,12,43.5625,522.75
103981,,DEAR EAU DE PARFUM HOLIDAY MOOD 30ML,PCS,12,63.70536,764.46432
103982,,DEAR EAU DE PARFUM EMBRACE LOVE 30ML,PCS,9,4.91071,44.19639
103983,,DEAR BODY SPRAY AELDENA 30ML,PCS,9,13.86607,124.79463
103984,,DEAR BODY SPRAY WINTER WOODS 30ML,PCS,10,24.95536,249.5536
103993,,SONY ALK BAT STAMINA PLS AM3 B4X2D/ZWW AA 4+2,PACK,7,98.125,686.875
103994,,SONY ALK BAT STAM PLUS AM4 B4X2D/ZWW AAA 4+2,PACK,9,105,945
104009,,PIATTOS CHEESE 18x170G,PACK,24,44.28571,"1,062.86"
104010,,JELLIYUM ICE POP MANGO SHAKE W/CM 16x8s,PCS,616,1.95871,"1,206.57"
104011,,JELLIYUM ICE POP FRUITY YOGURT 16x8s,PCS,"2,584.00",1.95871,"5,061.31"
104012,,RAM VINEGAR 144x60ML,PCS,1,1.85714,1.85714
104013,,RAM BANANA KETCHUP SUP 48x200G,PCS,92,8.60979,792.10068
104015,,RAM TOMATO KETCHUP SUP 48x200G,PCS,51,10.87766,554.76066
104018,,SKY HIGT B02 BALL 30x20s,PACK,-66,51.41367,"-3,393.30"
104021,,SKY HIGT WATCH YOGURT 30x20s,PACK,72,48.52678,"3,493.93"
104024,,CHOCOMANI BULILIT BARS 30x20s,PACK,49,13.10179,641.98771
104034,,SUPER CRUNCH SWEET CORN GREEN 20/12s,PACK,-2,7.5,-15
104035,,BLACK CHILI BBQ CORN CHIPS 20/12/7G,PACK,-2,7.50313,-15.00626
104037,,SUPER CRUNCH BBQ RED 20/12/7G,PACK,-11,7.50313,-82.53443
104038,,SWEET CHILLI BBQ 20/12/7G,PACK,3,7.50313,22.50939
104040,,POPSY CORN CHIPS BBQ 20/12/7G,PACK,3,8.41964,25.25892
104059,,ARNOTTS GOODTIME CHOCO REG BIG 48x80G,PACK,46,27.14286,"1,248.57"
104069,,WILS SWEET AND SOUR SAUCE 24/330G,BOT,24,21.02232,504.53568
104072,,84110 MAGICAL PHONE,PCS,1,28.57,28.57
104075,,BLUE BAY TUNA MECHADO 48/155G,CAN,160,18.766,"3,002.56"
104084,,SWIFT JUICY CARNE NORTE 48/150G,CAN,2,16.53571,33.07142
104103,,HOMI INSTANT MAMI CHICKEN GARLIC 72/55G,PCS,"1,815.00",5.81498,"10,554.19"
104114,,SNICKERS ALMOND 12/24/49.9G,PCS,2,33.3125,66.625
104117,,EMI STANDARD MATCH 120s,PACK,18,12.05357,216.96426
104118,,FUEGO MATCHES 120s,PACK,"3,092.00",12.09821,"37,407.67"
104120,,GUITAR STANDARD MATCH 120s,PACK,20,12.27678,245.5356
104126,,H AND Y LYCHEE CONJAC JELLY 160G,PACK,73,18.59821,"1,357.67"
104137,,WHITE PETALS FACIAL TISSUE TRAVEL 60s,PACK,1,12.66,12.66
104199,,REYNOLDS ALUMINUM REFILL 24/16M/30CM,ROLL,26,147.36583,"3,831.51"
104201,,REYNOLDS ALUM FOIL STANDARD 24x8Mx30CM,ROLL,27,94.63132,"2,555.05"
104202,,REYNOLDS ALUMINUM FOIL REFILL48X8MX30CM,ROLL,50,76.73754,"3,836.88"
104203,,REYNOLDS ALUMINUM FOIL STANDARD 24X16MX30CM,ROLL,11,130.70536,"1,437.76"
104205,,RUFINA PATIS 24/325ML,BOT,713,19.8936,"14,184.14"
104210,,SUN ACE ECO BAG LARGE ROYAL BLUE,PCS,22,51.8125,"1,139.88"
104213,,SUN ACE ECO BAG LARGE PINK 1600s,PCS,132,110.22321,"14,549.46"
104215,,SOFTEE PLUS BT 2PLY 12/9R,PACK,15,79.99554,"1,199.93"
104217,,SOFTEE VALUE BT 300sht 2PLY 96/1r,ROLL,1,7.55357,7.55357
104218,,SOFTEE VALUE BT 340sht 2PLY 24/4r,PACK,-1,29.00893,-29.00893
104219,,SOFTEE VALUE BT 150sht 2PLY 12/9r,PACK,8,63.84375,510.75
104220,,SOFTEE ROYALE BT 3PLY 96/1R/510sht,ROLL,-7,13.5,-94.5
104222,,SOFTEE ROYALE BT 3PLY 170sht 12/9R,PACK,8,113.66518,909.32144
104223,,GOOD AND CHEAP BT 250sht 96/1roll,ROLL,2,5.2312,10.4624
104225,,SUN ACE ECO BAG LARGE AQUA BLUE,PCS,19,14.6875,279.0625
104226,,SUN ACE ECO BAG XL ROYAL BLUE 1200s,PCS,16,2.5,40
104227,,SUN ACE ECO BAG LARGE VIOLET 1600s,PCS,-2,25.58036,-51.16072
104228,,SUN ACE ECO BAG XL AQUA BLUE 1200s,PCS,18,20.9375,376.875
104229,,SUN ACE ECO BAG XL PINK 1200s,PCS,-185,29.82143,"-5,516.96"
104230,,SUN ACE ECO BAG XL VIOLET 1200s,PCS,31,47.72321,"1,479.42"
104232,,SOFTEE GEM TABLE NAPKIN FLAT 48/400SHT,PACK,92,22.78125,"2,095.88"
104233,,SOFTEE GEM TABLE NAPKIN  FLAT 15/1600s,PACK,7,82.88867,580.22069
104235,,SOFTEE GEM TABLE NAPKIN FOLDED 18/350s,PACK,46,96.50893,"4,439.41"
104236,,SOFTEE GEM TABLE NAPKIN  PCF 48/350s,PACK,60,23.58479,"1,415.09"
104237,,SOFTEE GEM TN PRE CUT FOLDED 24/750s,PACK,35,40.58,"1,420.30"
104238,,SOFTEE GEM TN DECO CHECKERED FLDD 48/40s,PACK,52,16.875,877.5
104239,,SOFTEE GEM TN DECO FOLDED FUN PRINTS 48/40s,PACK,33,16.875,556.875
104240,,SOFTEE GEM TN DECO FOLDED FUN PRINTS 24/80sht,PACK,37,32.78571,"1,213.07"
104242,,EXPRESS TABLE NAPKIN FLAT 15/2000s,PACK,42,63.86607,"2,682.37"
104243,,EXPRESS PRECUT TABLE NAPKIN 16/1000s,PACK,19,49,931
104244,,JM ECO BAG SMALL AQUA BLUE,PCS,-6,22.70536,-136.23216
104246,,JM ECO BAG SMALL PINK,PCS,-1,44.50893,-44.50893
104248,,JM ECO BAG SMALL RED,PCS,-11,24.0625,-264.6875
104249,,JM ECO BAG MED AQUA BLUE,PCS,-1,25.9375,-25.9375
104252,,JM ECO BAG MED GREEN,PCS,-1,41.02679,-41.02679
104254,,JM ECO BAG LARGE AQUA BLUE,PCS,2,199.46429,398.92858
104255,,SOFTEE ROYALE PAPER TOWEL 36/1/74sht,ROLL,3,38.57139,115.71417
104257,,BEAUTIFLOR COTTON MOPHEAD 500G,PACK,4,86.24091,344.96364
104258,,CECILIA RED MONGO 12/24oz,BOT,19,78.15179,"1,484.88"
104259,,LIKAS PAPAYA HERBAL SOAP 100/135G,PCS,2,65.07446,130.14892
104260,,LIKAS PAPAYA MINI SOAP 120/30G,PCS,3,25.11607,75.34821
104265,,MY SHALDAN RAINBOW ORANGE 60/80G,PCS,27,73.94643,"1,996.55"
104266,,MY SHALDAN NEO RD 215R APPLE 60/80G,PCS,8,75.30357,602.42856
104268,,MY SHALDAN NEO RD 215R ORANGE 60/80G,PCS,62,75.30134,"4,668.68"
104269,,MY SHALDAN RAINBOW APPLE PINK 60/80G,PCS,14,73.94643,"1,035.25"
104270,,MY SHALDAN RAINBOW LIME 60/80G,PCS,32,73.94643,"2,366.29"
104271,,MY SHALDAN RAINBOW LEMON 60/80G,PCS,26,73.94643,"1,922.61"
104273,,SNOWTIME SMART ICE COOLER 48/180ML,PCS,34,6.875,233.75
104275,,SNOWTIME JELLY MINI TIES 60/8/16G,TIE,375,5.3035,"1,988.81"
104277,,SNOWTIME BERRY FRUITTY ASSTD 180ML,PCS,38,6.875,261.25
104278,,SNOWTIME JELLY W/NATA DE COCO 12/4/75G,PCS,96,6.07143,582.85728
104279,,SNOWTIME FRUIT JELLY ASSORTED 12/4/75G,PCS,64,5.54917,355.14688
104281,,SNOWTIME ICE POP WINDRIDER 16/10/75ML,PCS,-30,1.82679,-54.8037
104282,,SNOWTIME ICE POP MAGNETICA 16/10/75ML,PCS,670,1.82679,"1,223.95"
104285,,SNOWTIME CHILLER DRINK ASSTD 48/180ML,PCS,33,6.875,226.875
104288,,SNOWTIME GEL A SNACK MINI TIES 60/8/16G,TIE,494,6.48214,"3,202.18"
104289,,SNOWTIME JELLY MINIATURE 16G,PACK,16,12.57143,201.14288
104290,,TOBEE JELLY 60/8/14G,TIE,418,6.48217,"2,709.55"
104291,,SEAGULL ICE POP 12/10/70ML,PCS,110,1.98393,218.2323
104292,,SNOWTIME KARATE JELLY 60/8/16G,TIE,14,6.48214,90.74996
104294,,SNOWTIME CHILLY BANGBANG 48/100ML,PCS,2,5.10714,10.21428
104295,,SNOWTIME ROCKY SNOW POPS 12/10/70ML,PCS,250,1.98393,495.9825
104296,,SNOWTIME FROSSEN PINDE ICE POP 16/10/75ML,PCS,330,1.82679,602.8407
104305,,DUCK POWER 12/500ML,BOT,13,93.15625,"1,211.03"
104308,,PLEDGE PASTE WAX RED 72/90G,BOX,42,14.28042,599.77764
104313,,PERVIL MAGIC CREAM 12x8ML,PCS,1,26.11588,26.11588
104314,,CENTURY TUNA FLAKES IN OIL 50x125G,CAN,538,19.77054,"10,636.55"
104316,,NESCAFE ORIGINAL DDK 21x5/28G+48G,PACK,2,54.85714,109.71428
104325,,PLEDGE LIQUID WAX NATURAL PCH 24/250ML,PCS,26,63.7593,"1,657.74"
104328,,PRONTO LIQUID WAX NATURAL 24/500ML,BOT,23,146.91071,"3,378.95"
104329,,PLEDGE LIQUID WAX RED 12/1L,BOT,15,273.71583,"4,105.74"
104330,,PLEDGE LIQUID WAX NATURAL 12/1L,BOT,10,225.08929,"2,250.89"
104333,,PLEDGE WAX WIPE N SHINE NATURAL 24/250ML,PCS,8,85.90179,687.21432
104340,,GLADE TOUCH n FRESH LEMON REF 12ML,PCS,9,49.29708,443.67372
104351,,PLEDGE LEMON 24/180ML,PCS,16,121.05618,"1,936.90"
104352,,PLEDGE RAINSHOWER 24/180ML,PCS,26,121.05618,"3,147.46"
104353,,PLEDGE RAINSHOWER 24/330ML,PCS,18,155.84821,"2,805.27"
104358,,GLADE AFF FRESH LEMON BURST 12x320ML,PCS,9,128.22173,"1,154.00"
104361,,GLADE CAR GEL RELAXING APPLE PRIM 48/70G,PCS,49,96.70536,"4,738.56"
104362,,GLADE CAR GEL FRESH LIME PRIM 48/70G,PCS,20,80.23214,"1,604.64"
104363,,GLADE CAR GEL LEMON BURST REF 48/60G,PCS,22,75.266,"1,655.85"
104364,,GLADE CAR GEL ORANGE SQZ REF 48/60G,PCS,25,60.88393,"1,522.10"
104365,,GLADE CAR GEL FRESH LIME REF 48/60G,PCS,48,75.26786,"3,612.86"
104371,,KS 0892 KISS WIG CAP,PCS,12,13.39298,160.71576
104374,,KS EM03 EYE MASK,PCS,3,44.644,133.932
104375,,KS MG01 KISS BEAUTY BLENDER W/HANDLE,PCS,1,44.6425,44.6425
104376,,QF 011 1 KISS POWDER PUFF,PCS,2,22.32,44.64
104378,,QF 005 9 KISS POWDER PUFF SQUARE,PCS,1,22.315,22.315
104379,,PLEDGE METAL POLISH 24x150ML,BOT,19,109.62835,"2,082.94"
104380,,KS 884 KISS HAIR COMB BLACK SERIES,PCS,1,13.39333,13.39333
104381,,KS B66 3 FLAT HAIR COMB,PCS,3,13.39333,40.17999
104384,,KS NK 1905B KISS FASHION NECKLACE,PCS,6,53.57167,321.43002
104385,,KS NK 1905A KISS FASHION NECKLACE,PCS,5,53.572,267.86
104388,,KS NK 1905C KISS FASHION NECKLACE,PCS,1,53.57,53.57
104389,,KS NK 1905D KISS FASHION NECKLACE,PCS,4,53.572,214.288
104390,,OFF OVERTIME LOTION 48/100ML,PCS,36,113.17467,"4,074.29"
104392,,OFF KIDS LOTION 240/6ML,PCS,284,5.76458,"1,637.14"
104393,,OFF KIDS LOTION 48/50ML,PCS,44,65.90848,"2,899.97"
104394,,OFF SOFT AND SCENTED 48/50ML,PCS,63,65.90848,"4,152.23"
104395,,OFF SOFT AND SCENTED 48/100ML,PCS,48,111.0292,"5,329.40"
104396,,KS NK 1901C KISS FASHION NECKLACE,PCS,3,53.5725,160.7175
104398,,KS NK07A KISS FASHION NECKLACE 2s,PACK,6,62.5,375
104400,,BAYGON CHALK ROACH AND ANT KILLER 60/15G,PCS,6,26.875,161.25
104419,,SKINWHITE LOTION CLASSIC SPF10 200ML,PCS,3,81.65402,244.96206
104421,,SKINWHITE LOTION CLASSIC SPF20 48/50ML,PCS,1,32.95792,32.95792
104422,,SKINWHITE LOTION CLASSIC SPF20 100ML,PCS,21,56.65771,"1,189.81"
104423,,SKINWHITE LOTION CLASSIC SPF20 24/200ML,PCS,-5,101.46577,-507.32885
104424,,SKINWHITE LOTION CLASSIC SPF10 350ML,BOT,3,109.79762,329.39286
104425,,KS NK07B KISS FASHION NECKLACE 2s,PACK,9,62.5,562.5
104426,,KS BR058A KISS FASHION BRACELET 2s,PACK,1,26.78571,26.78571
104427,,KS BR058B KISS FASHION BRACELET,PCS,4,13.39294,53.57176
104429,,KS BR057C KISS FASHION BRACELET,PCS,9,17.858,160.722
104436,,KS ER1902 11 KISS FASHION EARRINGS,PAIR,4,22.32083,89.28332
104437,,KS ER7 12 KISS FASHION EARRINGS,PAIR,1,17.86,17.86
104441,,KS ER7 20 KISS FASHION EARRINGS,PAIR,1,17.86,17.86
104445,,KS ER7 19 KISS FASHION EARRINGS,PAIR,1,17.85,17.85
104454,,LUCKY ME MAMI SPICY BULALO 72x55G,PACK,23,9.88,227.24
104459,,SKINWHITE CLASSIC WHITENING SOAP 96/90G,PCS,112,22.03358,"2,467.76"
104460,,SKINWHITE WHITENING SOAP MOISTWHT 125G,PCS,111,29.625,"3,288.38"
104479,,802 TAMIYA RACING CAR,PCS,1,42.41,42.41
104481,,9659 CHILDRENS WALLET,PCS,-1,20.53667,-20.53667
104482,,9730 CHILDRENS WALLET,PCS,4,22.322,89.288
104483,,0032 CHILDRENS WALLET,PCS,4,22.32143,89.28572
104484,,FLAWLESSLY U 2n1 FC PPYA CALAMNSI 144x75ML,PCS,458,17.21956,"7,886.56"
104485,,FLAWLESSLY U 2n1 FC PPYA CALAMNSI 135ML,BOT,72,25.92188,"1,866.38"
104489,,1182 CHILDRENS WALLET,PCS,3,22.32167,66.96501
104490,,1409 CHILDRENS WALLET,PCS,7,22.32167,156.25169
104491,,0436 CHILDRENS WALLET,PCS,7,20.53583,143.75081
104492,,0317 CHILDRENS WALLET,PCS,-2,26.5625,-53.125
104493,,0115 CHILDRENS WALLET,PCS,2,22.3225,44.645
104495,,9876 CHILDRENS WALLET,PCS,4,22.32167,89.28668
104499,,0427 CHILDRENS WALLET,PCS,1,20.54,20.54
104502,,1111 CHILDRENS WALLET,PCS,2,20.535,41.07
104505,,4127 POUCH,PCS,3,53.5725,160.7175
104508,,0434 CHILDRENS WALLET,PCS,-1,20.536,-20.536
104512,,DC X15 DOG CHAIN 12s,PCS,65,15.9375,"1,035.94"
104513,,1110 CHILDRENS WALLET,PCS,1,53.44,53.44
104514,,0430 CHILDRENS WALLET,PCS,6,22.32167,133.93002
104515,,9857 CHILDRENS WALLET,PCS,1,20.54,20.54
104521,,MAXI PEEL EXFOLIANT ANTI ACNE 3 30ML,PCS,262,27.58826,"7,228.12"
104522,,MAXI PEEL EXPOLIANT ANTI ACNE 3 72/60ML,PCS,71,46.65935,"3,312.81"
104523,,MAXI PEEL EXFOLIANT ANTI ACNE 2 30ML,PCS,4,23.16071,92.64284
104524,,MAXI PEEL EXFOLIANT ANTI ACNE 2 72/60ML,PCS,3,43.51181,130.53543
104525,,MAXI PEEL SUN PROTCTN CRM SPF20 144/6G,PCS,12,10.81312,129.75744
104526,,MAXI PEEL SUN PROTCTN CRM SPF20 144x15G,PCS,6,19.5525,117.315
104527,,MAXI PEEL MOISTURIZING CREAM 144x6G/8G,PCS,106,9.6281,"1,020.58"
104528,,MAXI PEEL MOISTURIZING CREAM 144/15G,PCS,32,17.96014,574.72448
104530,,STYLEX STYLING GEL CLEAR S 144x50G,PCS,153,8.75,"1,338.75"
104531,,STYLEX STYLING GEL CLEAR S 72x125G,PCS,87,18.88591,"1,643.07"
104533,,STYLEX STYLING GEL YELLOW S 72x125G,PCS,50,18.88597,944.2985
104535,,STYLEX STYLING GEL GREEN S 144x50G,PCS,-1,8.75,-8.75
104537,,9838 CHILDRENS WALLET,PCS,2,18.615,37.23
104543,,2322 DRAIN BASKET,PCS,15,32.78571,491.78565
104555,,STYLEX SETTING LOT CLEAR S 48x250G,PCS,108,29.25465,"3,159.50"
104556,,STYLEX SETTING LOT CLEAR S 24x500G,PCS,42,44.9189,"1,886.59"
104564,,9933 2 MIRROR,PCS,1,16.57133,16.57133
104566,,A363 CUP HOLDER SET,PCS,3,191.25,573.75
104568,,LX 7015 LUNCH BOX,PCS,3,63.75,191.25
104570,,LX 7013 LUNCH BOX,PCS,2,58.285,116.57
104571,,2008 MIRROR,PCS,2,23.679,47.358
104574,,BLUE EAGLE MALLORCA 36/320ML,BOT,123,16.66567,"2,049.88"
104580,,HOLIDAY VIENNA SAUSAGE 100/90G,CAN,1,12.38393,12.38393
104581,,HOLIDAY VIENNA SAUSAGE 48/127G,CAN,-1,20.84821,-20.84821
104582,,HOLIDAY BEEF LOAF 48/100G,CAN,"1,698.00",11.39695,"19,352.02"
104583,,HOLIDAY BEEF LOAF 100/150G,CAN,"3,229.00",14.35357,"46,347.68"
104584,,HOLIDAY BEEF LOAF 48/215G,CAN,"1,944.00",22.02827,"42,822.96"
104585,,HOLIDAY BEEF LOAF HOT SPICY 48/100G,CAN,-1,10.21429,-10.21429
104586,,HOLIDAY BEEF LOAF SPICY HOT 100/150G,CAN,7,13.16964,92.18748
104587,,HOLIDAY CORNED BEEF 100/160G,CAN,534,26.5625,"14,184.38"
104588,,HOLIDAY CORNED BEEF 48/215G,CAN,"1,226.00",37.58036,"46,073.52"
104589,,HOLIDAY CORNED BEEF 6/1.9KG,CAN,26,247.09821,"6,424.55"
104590,,HOLIDAY CARNE NORTE 48/100G,CAN,203,15.33445,"3,112.89"
104591,,HOLIDAY PORK AND BEANS 100/170G,CAN,774,14.35357,"11,109.66"
104592,,HOLIDAY PORK AND BEANS 48/220G,CAN,-6,16.51786,-99.10716
104593,,HOLIDAY BEEF MECHADO 100/160G,CAN,974,21.83929,"21,271.47"
104594,,HOLIDAY LUNCHEON MEAT 100/150G,CAN,550,18.6875,"10,278.13"
104597,,HOLIDAY CHINESE LUNCHEON MEAT 48/375G,CAN,53,51.5625,"2,732.81"
104598,,SUNPRIDE PORK BBQ MIX 240/50G,PACK,177,5.23393,926.40561
104599,,SUNPRIDE PORK BBQ MIX 120/100G,PACK,-8,21.86525,-174.922
104601,,HOLIDAY SPAGHETTI MEAT SAUCE 24/380G,CAN,83,37.55952,"3,117.44"
104602,,SUNPRIDE TOCINO MIX 120/120G,PCS,714,20.23006,"14,444.26"
104603,,SUNPRIDE TOCINO MIX 240/60G,PCS,"1,424.00",13.06815,"18,609.05"
104604,,SUNPRIDE TOCINO MIX 24/1KL,PACK,125,138.55655,"17,319.57"
104605,,SOMBRERO EGG MIKI 60/1/2KL,PACK,32,26.00893,832.28576
104606,,SOMBRERO ODONG 50/12s,PACK,2,20.7572,41.5144
104609,,MANG KIKO CANE VINEGAR 12/1L,BOT,-12,23.06583,-276.78996
104610,,MANG KIKO SUKANG PUTI 48/200ML,PCS,14,3.98065,55.7291
104613,,MANG KIKO SOY SAUCE 24/350ML,BOT,1,10.875,10.875
104614,,MANG KIKO SOY SAUCE 12/1L,BOT,1,26.5175,26.5175
104615,,MANG KIKO SOY SAUCE 6/1/2GAL,GAL,-1,53.51191,-53.51191
104617,,MANG KIKO FISH SAUCE 24/350ML,BOT,-1,12.06845,-12.06845
104641,,SENORITA SARDINES GREEN 100/155G,CAN,778,14.6875,"11,426.88"
104642,,SENORITA SARDINES RED CHILI 100/155G,CAN,144,14.6875,"2,115.00"
104644,,MAYON DRY PEAS 100/155G,PCS,50,7.96429,398.2145
104645,,ANGEL EVAPORATED FILLED MILK 48/410ML,CAN,702,30.84189,"21,651.01"
104646,,ANGEL EVAP LIQUID CREAMER 48/410ML,CAN,"1,402.00",18.62872,"26,117.47"
104647,,ZEST O ROOTBEER LIGHT 24/330ML,CAN,6,15.46875,92.8125
104658,,TITA FRITA BANANA CATSUP REGULAR 4/1GAL,GAL,165,72.39375,"11,944.97"
104660,,QUICK CHOW INSTANT MAMI CHICKEN 72/55G,PACK,630,5.30357,"3,341.25"
104661,,QUICK CHOW INSTANT MAMI BEEF 72/55G,PCS,779,5.30357,"4,131.48"
104662,,QUICK CHOW HOT AND SPICY CHICKEN 72/55G,PCS,223,5.30357,"1,182.70"
104663,,QUICK CHOW P CANTON TOYO MANSI 72/65G,PCS,166,6.42857,"1,067.14"
104681,,CLASSIC ROYALE COTTON 5G,PCS,272,1.87946,511.21312
104682,,CLASSIC ROYALE COTTON 144/12G,ROLL,6,3.72173,22.33038
104683,,CLASSIC ROYALE COTTON 100/25G,ROLL,156,6.36607,993.10692
